location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Wind Speed,Wind Direction,Shortwave Radiation
unit,°C,km/h,°,W/m²
level,2 m elevation corrected,10 m,10 m,sfc
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Shortwave Radiation
20230404T0500,-1.2797546,7.9932966,35.837646,0.0
20230404T0600,0.1802454,8.714677,38.290146,42.0
20230404T0700,2.0602455,10.948973,43.66777,204.0
20230404T0800,3.5702453,13.779114,56.725105,389.0
20230404T0900,5.1602454,13.979872,55.491463,558.0
20230404T1000,6.480245,12.599998,53.130096,686.0
20230404T1100,7.6202455,13.746156,44.999985,769.0
20230404T1200,8.580245,14.529915,41.987213,796.0
20230404T1300,9.330245,14.76439,44.999985,772.0
20230404T1400,9.710245,14.264361,47.045395,689.0
20230404T1500,9.760245,14.264361,42.954575,560.0
20230404T1600,9.500245,13.246826,47.20259,397.0
20230404T1700,8.620245,10.195057,47.862396,215.0
20230404T1800,5.880245,7.653705,41.18593,54.0
20230404T1900,4.110245,8.209263,37.87497,0.0
20230404T2000,2.8302455,8.161764,48.576324,0.0
20230404T2100,1.6102453,7.928177,50.527527,0.0
20230404T2200,1.0702454,9.178235,64.440025,0.0
20230404T2300,0.5802454,8.854829,63.43495,0.0
20230405T0000,0.11024541,7.42159,75.96376,0.0
20230405T0100,0.1202454,5.771239,86.42367,0.0
20230405T0200,0.6102454,4.1046314,74.74488,0.0
20230405T0300,0.5802454,3.6,53.130096,0.0
20230405T0400,-0.33975458,5.00128,30.256424,0.0
20230405T0500,-0.9197546,5.154415,24.775131,0.0
20230405T0600,-0.6697546,3.396233,32.005356,43.0
20230405T0700,2.2102454,2.9024127,29.744873,197.0
20230405T0800,4.2502456,4.829907,26.565033,379.0
20230405T0900,5.8502455,5.991594,32.735214,543.0
20230405T1000,7.2602453,5.5887027,14.931412,676.0
20230405T1100,8.3102455,5.937272,14.03624,762.0
20230405T1200,9.230246,5.2416787,15.945404,792.0
20230405T1300,9.920245,4.3349743,4.7636414,758.0
20230405T1400,10.5602455,4.73506,351.25385,668.0
20230405T1500,10.770246,5.1544156,347.90524,509.0
20230405T1600,10.580245,5.937272,345.96375,343.0
20230405T1700,9.770246,4.73506,351.25385,167.0
20230405T1800,5.8102455,6.4799995,360.0,57.0
20230405T1900,3.2802453,7.6367526,8.130096,0.0
20230405T2000,3.4702454,7.69592,10.7842865,0.0
20230405T2100,3.2302456,5.815978,21.801407,0.0
20230405T2200,3.5802455,3.671294,11.309921,0.0
20230405T2300,3.4802456,1.0182338,135.0,0.0
20230406T0000,2.6202455,2.5455842,171.8699,0.0
20230406T0100,1.0702454,3.671294,168.69006,0.0
20230406T0200,-0.2697546,3.671294,168.69006,0.0
20230406T0300,-1.3197546,3.4152596,161.56505,0.0
20230406T0400,-1.8697547,3.0758414,159.44395,0.0
20230406T0500,-2.0797548,3.0758414,159.44395,0.0
20230406T0600,-0.029754579,4.198285,149.03624,46.0
20230406T0700,3.2702456,4.2136917,160.01689,199.0
20230406T0800,6.360245,3.96,180.0,372.0
20230406T0900,8.610246,4.896529,197.10272,514.0
20230406T1000,10.370245,4.6800003,202.61987,614.0
20230406T1100,11.490245,5.991594,212.73523,700.0
20230406T1200,12.390245,6.638072,220.6013,693.0
20230406T1300,12.780245,6.9153743,231.3402,573.0
20230406T1400,12.820246,6.489992,236.30994,404.0
20230406T1500,12.590245,5.8048253,240.25513,272.0
20230406T1600,12.0602455,3.219938,243.43495,150.0
20230406T1700,11.460245,1.8,270.0,80.0
20230406T1800,11.0602455,1.5273507,315.0,26.0
20230406T1900,9.410245,2.6208394,285.9454,0.0
20230406T2000,8.440246,5.315336,208.30077,0.0
20230406T2100,8.750245,3.9763298,185.19443,0.0
20230406T2200,8.650246,5.771239,176.42366,0.0
20230406T2300,8.100245,4.68,180.0,0.0
20230407T0000,7.900245,4.3349743,175.23636,0.0
20230407T0100,6.940245,4.0249224,169.69516,0.0
20230407T0200,6.4702454,3.396233,147.99461,0.0
20230407T0300,5.9702454,2.9024127,150.25511,0.0
20230407T0400,6.3002453,3.0758414,159.44395,0.0
20230407T0500,5.6202455,4.3349743,175.23636,0.0
20230407T0600,6.1002455,5.3999996,180.0,24.0
20230407T0700,6.1602454,6.28713,193.24052,53.0
20230407T0800,6.0502453,6.763786,205.20113,109.0
20230407T0900,5.790245,6.6087217,209.35776,115.0
20230407T1000,6.9502454,6.3690495,227.29062,193.0
20230407T1100,7.6802454,6.1305785,229.76364,319.0
20230407T1200,8.000245,5.0911684,225.0,338.0
20230407T1300,8.700245,4.3349743,228.36647,421.0
20230407T1400,8.960245,4.5820518,225.0,328.0
20230407T1500,9.140245,3.396233,237.99463,266.0
20230407T1600,9.370245,3.0758414,249.44395,197.0
20230407T1700,9.140245,3.8939953,236.30994,82.0
20230407T1800,8.300245,4.510787,241.38954,23.0
20230407T1900,7.6402454,1.484318,194.03624,0.0
20230407T2000,6.730245,0.8049845,153.43495,0.0
20230407T2100,6.770245,0.5091169,135.0,0.0
20230407T2200,5.770245,2.1897945,99.46232,0.0
20230407T2300,5.5702453,2.1897945,80.537674,0.0
20230408T0000,5.360245,1.1384199,71.56504,0.0
20230408T0100,5.5302453,1.1384199,18.434952,0.0
20230408T0200,5.7802453,1.9386592,21.801407,0.0
20230408T0300,5.8702455,3.6,36.86989,0.0
20230408T0400,5.7802453,2.5455842,44.999985,0.0
20230408T0500,5.8902454,1.0182338,44.999985,0.0
20230408T0600,5.3202453,0.8049845,26.565033,41.0
20230408T0700,6.7402453,1.835647,11.309921,165.0
20230408T0800,8.220245,4.6938252,4.398697,307.0
20230408T0900,9.550245,5.771239,3.5763245,414.0
20230408T1000,10.380245,5.1544156,347.90524,467.0
20230408T1100,10.840245,6.0347,342.646,524.0
20230408T1200,11.350245,7.928178,357.39746,539.0
20230408T1300,11.490245,8.64,360.0,451.0
20230408T1400,11.650246,9.028754,4.573929,418.0
20230408T1500,12.010245,9.779817,6.340164,416.0
20230408T1600,12.030245,10.182337,8.130096,276.0
20230408T1700,11.730246,8.287822,2.4895477,164.0
20230408T1800,10.250245,5.506941,11.309921,50.0
20230408T1900,9.530245,6.28713,13.240509,0.0
20230408T2000,8.880245,6.830519,18.434952,0.0
20230408T2100,8.650246,6.696387,36.25383,0.0
20230408T2200,7.8902454,6.193674,54.46232,0.0
20230408T2300,6.7402453,5.95906,64.98311,0.0
20230409T0000,5.770245,5.4833565,66.8014,0.0
20230409T0100,4.4402456,4.2136917,70.016884,0.0
20230409T0200,3.7902455,4.0249224,63.43495,0.0
20230409T0300,3.4802456,4.829907,63.43495,0.0
20230409T0400,3.4302454,4.829907,63.43495,0.0
20230409T0500,2.8502455,5.0142193,68.96249,0.0
20230409T0600,4.4602456,5.04,89.99999,43.0
20230409T0700,6.6202455,4.379589,99.46232,170.0
20230409T0800,8.340245,5.1544156,102.09476,323.0
20230409T0900,9.790245,6.924738,98.97262,494.0
20230409T1000,11.540245,6.87779,83.99099,631.0
20230409T1100,12.720245,9.255571,76.504265,701.0
20230409T1200,13.450245,8.311245,72.34988,692.0
20230409T1300,14.380245,7.968939,71.56504,744.0
20230409T1400,15.010245,7.172949,72.47443,660.0
20230409T1500,15.340245,5.815978,68.19859,553.0
20230409T1600,15.130245,4.510787,61.38954,417.0
20230409T1700,14.280245,2.5455842,44.999985,229.0
20230409T1800,12.780245,2.7416782,23.198593,68.0
20230409T1900,11.640245,3.671294,78.69006,0.0
20230409T2000,8.740245,5.3517847,109.653824,0.0
20230409T2100,6.2802453,5.154415,114.77514,0.0
20230409T2200,6.1002455,6.439876,116.56505,0.0
20230409T2300,5.230245,6.9153743,128.6598,0.0
20230410T0000,4.730245,6.9153743,128.6598,0.0
20230410T0100,4.2502456,4.198285,120.96376,0.0
20230410T0200,3.5702453,4.6800003,112.61986,0.0
20230410T0300,3.0702453,5.3517847,109.653824,0.0
20230410T0400,2.9702454,6.193674,125.537674,0.0
20230410T0500,2.3702455,5.3517847,137.72632,0.0
20230410T0600,3.4102454,5.6233797,129.80557,52.0
20230410T0700,6.3702455,5.3999996,126.869896,212.0
20230410T0800,9.010245,5.3517847,132.27368,396.0
20230410T0900,11.250245,6.618519,135.0,549.0
20230410T1000,13.440246,7.491114,144.78241,658.0
20230410T1100,14.990245,8.4042845,170.13419,721.0
20230410T1200,16.130245,8.759178,189.46233,689.0
20230410T1300,16.880245,9.565437,199.79887,639.0
20230410T1400,17.380245,10.009036,217.69424,569.0
20230410T1500,17.500246,9.686609,221.98721,342.0
20230410T1600,17.330246,6.8777895,222.8789,233.0
20230410T1700,16.290245,6.4096174,231.84277,117.0
20230410T1800,15.490245,8.161764,228.57634,34.0
20230410T1900,14.360246,8.4963045,233.61565,0.0
20230410T2000,13.710245,7.9036193,210.06859,0.0
20230410T2100,13.980246,9.114471,189.09027,0.0
20230410T2200,14.260245,12.413476,196.8584,0.0
20230410T2300,14.580245,16.363178,219.64418,0.0
20230411T0000,14.520246,17.057314,225.8551,0.0
20230411T0100,13.620245,16.075521,235.95407,0.0
20230411T0200,13.210245,14.654254,242.1759,0.0
20230411T0300,12.3102455,15.646544,246.97452,0.0
20230411T0400,11.610246,15.546833,264.68546,0.0
20230411T0500,10.690246,14.84318,284.03625,0.0
20230411T0600,10.140245,12.0694,287.35403,12.0
20230411T0700,9.960245,10.105681,265.91437,33.0
20230411T0800,9.790245,11.726277,252.1213,105.0
20230411T0900,10.240245,13.661038,251.56506,156.0
20230411T1000,11.280245,14.578888,249.77515,280.0
20230411T1100,11.870245,17.057314,262.725,353.0
20230411T1200,12.570246,16.808569,260.1342,430.0
20230411T1300,13.030245,15.273505,261.8699,378.0
20230411T1400,13.370245,12.849528,258.69006,315.0
20230411T1500,13.570246,11.726277,252.1213,288.0
20230411T1600,13.270246,9.793058,252.89728,186.0
20230411T1700,12.590245,3.8268526,228.81409,114.0
20230411T1800,11.300245,2.8116899,230.19443,35.0
20230411T1900,10.520246,2.5455842,171.8699,0.0
20230411T2000,10.110246,4.896529,162.89728,0.0
20230411T2100,9.600245,6.28713,166.75948,0.0
20230411T2200,9.250245,7.172949,162.47443,0.0
20230411T2300,8.780245,8.225035,156.8014,0.0
20230412T0000,8.570246,7.2,143.1301,0.0
20230412T0100,8.360246,7.386582,136.97493,0.0
20230412T0200,8.120246,7.2,143.1301,0.0
20230412T0300,8.200246,7.10031,149.53445,0.0
20230412T0400,8.420245,8.39657,149.03624,0.0
20230412T0500,8.870245,8.707237,150.25511,0.0
20230412T0600,9.540245,8.557102,157.75098,17.0
20230412T0700,10.300245,8.654986,163.07248,66.0
20230412T0800,11.170245,9.36,180.0,152.0
20230412T0900,11.730246,11.770403,203.4287,297.0
20230412T1000,12.860246,15.281989,226.90915,349.0
20230412T1100,12.760245,13.104198,217.18471,301.0
20230412T1200,12.670245,15.484185,215.53769,177.0
20230412T1300,13.800245,17.0763,214.69516,363.0
20230412T1400,13.800245,18.837324,225.0,356.0
20230412T1500,12.250245,17.884428,229.8991,214.0
20230412T1600,11.250245,14.277983,236.30994,74.0
20230412T1700,10.630245,15.315873,246.44774,59.0
20230412T1800,9.870245,11.808878,232.43141,22.0
20230412T1900,9.480246,14.57889,237.09476,0.0
20230412T2000,9.200245,16.854767,250.0169,0.0
20230412T2100,8.460245,17.811815,255.96376,0.0
20230412T2200,7.5702453,15.0038395,239.74356,0.0
20230412T2300,7.170245,13.783817,229.23639,0.0
20230413T0000,6.920245,13.044722,230.59933,0.0
20230413T0100,6.3902454,12.538134,230.82635,0.0
20230413T0200,6.2402453,12.031756,231.07246,0.0
20230413T0300,5.9702454,12.261157,229.76364,0.0
20230413T0400,5.8102455,12.218805,225.0,0.0
20230413T0500,5.9302454,12.031756,218.92755,0.0
20230413T0600,6.190245,12.599998,216.8699,41.0
20230413T0700,7.0802455,14.003028,223.95837,119.0
20230413T0800,7.980245,16.92383,246.16125,291.0
20230413T0900,8.580245,16.071491,254.4072,419.0
20230413T1000,8.860246,13.849477,242.10274,561.0
20230413T1100,9.270246,14.241629,253.85567,605.0
20230413T1200,9.250245,12.9249525,257.125,618.0
20230413T1300,9.280245,11.792404,257.66092,506.0
20230413T1400,9.590245,11.525623,268.21008,451.0
20230413T1500,9.570246,10.182337,278.1301,327.0
20230413T1600,9.610246,7.2359104,275.7106,248.0
20230413T1700,9.670245,5.506941,258.69006,145.0
20230413T1800,8.400246,5.0911684,225.0,48.0
20230413T1900,7.3902454,4.6938252,184.39871,1.0
20230413T2000,6.000245,4.802999,167.00539,0.0
20230413T2100,5.4502454,4.896529,197.10272,0.0
20230413T2200,5.0902452,6.3690495,227.29062,0.0
20230413T2300,4.4702454,6.8777895,227.1211,0.0
20230414T0000,3.9602456,6.4096174,218.15723,0.0
20230414T0100,3.5102453,6.638072,220.6013,0.0
20230414T0200,3.3702455,5.95906,205.01689,0.0
20230414T0300,2.6302452,5.634891,206.56505,0.0
20230414T0400,2.3202453,5.1919937,213.69006,0.0
20230414T0500,2.1202455,5.0142193,201.0375,1.0
20230414T0600,3.6102452,4.1046314,195.25513,63.0
20230414T0700,5.8202453,4.0249224,206.56505,221.0
20230414T0800,7.980245,4.6938257,237.52881,376.0
20230414T0900,9.660245,4.5536795,251.56506,452.0
20230414T1000,10.730246,3.319036,257.4712,539.0
20230414T1100,11.630245,3.671294,191.30994,572.0
20230414T1200,12.750245,5.0528407,175.91438,622.0
20230414T1300,13.210245,5.8603754,190.61966,525.0
20230414T1400,13.760245,6.4799995,180.0,594.0
20230414T1500,14.110246,6.130579,176.63354,424.0
20230414T1600,14.190246,4.510787,151.38954,339.0
20230414T1700,13.850245,4.73506,98.74616,184.0
20230414T1800,11.240245,6.9899354,78.11134,58.0
20230414T1900,10.640245,7.342588,78.69006,2.0
20230414T2000,8.710245,6.519877,83.65981,0.0
20230414T2100,6.9702454,4.6938252,94.398705,0.0
20230414T2200,5.730245,3.8268526,131.18591,0.0
20230414T2300,5.0302453,2.8116899,140.19443,0.0
20230415T0000,4.4502454,3.219938,153.43495,0.0
20230415T0100,5.1202455,3.671294,168.69006,0.0
20230415T0200,5.5602455,3.6179552,174.28941,0.0
20230415T0300,6.130245,2.968636,165.96376,0.0
20230415T0400,6.5602455,3.396233,147.99461,0.0
20230415T0500,6.5702453,3.6,143.1301,1.0
20230415T0600,6.9102454,4.8965297,126.027374,21.0
20230415T0700,7.5802455,4.6938257,122.47119,45.0
20230415T0800,8.330246,4.072935,135.0,146.0
20230415T0900,9.280245,4.1046314,164.74487,292.0
20230415T1000,9.940246,4.1046314,105.25512,349.0
20230415T1100,10.550245,4.1046314,127.874985,366.0
20230415T1200,11.210245,2.0991426,149.03624,410.0
20230415T1300,11.590245,2.4149535,243.43495,354.0
20230415T1400,12.120245,3.0758414,290.55603,362.0
20230415T1500,12.480246,3.8939953,303.69006,372.0
20230415T1600,12.780245,4.39436,304.99203,257.0
20230415T1700,12.450245,5.771239,273.57632,153.0
20230415T1800,10.500245,6.519877,263.65982,75.0
20230415T1900,9.340245,6.4799995,270.0,2.0
20230415T2000,9.350245,5.815978,291.8014,0.0
20230415T2100,9.240245,4.8965297,306.02737,0.0
20230415T2200,8.880245,4.5820518,315.0,0.0
20230415T2300,8.780245,4.510787,298.61047,0.0
20230416T0000,8.600245,3.6179552,275.7106,0.0
20230416T0100,8.540245,3.2599385,263.65982,0.0
20230416T0200,8.450246,3.671294,258.69006,0.0
20230416T0300,8.460245,4.452954,255.96376,0.0
20230416T0400,8.400246,4.802999,257.00537,0.0
20230416T0500,8.300245,4.379589,260.5377,0.0
20230416T0600,8.320246,5.0528407,274.08563,12.0
20230416T0700,8.530246,6.379216,286.38956,50.0
20230416T0800,8.430245,9.957108,319.3987,50.0
20230416T0900,8.710245,10.383987,326.30994,101.0
20230416T1000,8.860246,7.7043357,322.59467,83.0
20230416T1100,9.030245,8.534353,332.35403,105.0
20230416T1200,9.270246,7.771331,346.6075,170.0
20230416T1300,9.530245,8.049845,349.69516,211.0
20230416T1400,9.740245,7.2805495,351.46924,234.0
20230416T1500,10.120245,7.5942073,354.5597,238.0
20230416T1600,10.170245,9.028754,355.4261,168.0
20230416T1700,9.720245,6.849467,356.98724,63.0
20230416T1800,9.140245,5.3517847,340.3462,19.0
20230416T1900,8.860246,4.39436,325.008,1.0
20230416T2000,8.590245,4.072935,315.0,0.0
20230416T2100,8.320246,4.1046314,307.875,0.0
20230416T2200,7.9902453,4.198285,329.03625,0.0
20230416T2300,8.180245,4.8433046,311.98724,0.0
20230417T0000,8.160246,4.198285,300.96378,0.0
20230417T0100,8.240246,4.6938257,302.4712,0.0
20230417T0200,8.270246,4.6102495,308.65982,0.0
20230417T0300,8.280246,5.1165614,320.7106,0.0
20230417T0400,8.100245,6.6185193,337.61987,0.0
20230417T0500,8.100245,7.2805495,351.46924,1.0
20230417T0600,8.160246,7.5599995,360.0,16.0
20230417T0700,8.740245,10.041354,14.534454,38.0
20230417T0800,9.200245,12.397806,25.820984,130.0
20230417T0900,9.970245,13.551501,39.610672,262.0
20230417T1000,11.270246,10.495713,30.963745,428.0
20230417T1100,12.140245,10.296251,36.469223,642.0
20230417T1200,12.780245,10.787993,25.709946,637.0
20230417T1300,13.650246,12.758432,16.389526,694.0
20230417T1400,13.820246,14.759999,12.680374,547.0
20230417T1500,13.690246,16.09969,26.565033,436.0
20230417T1600,13.340245,13.1041975,20.924484,312.0
20230417T1700,12.320246,12.522619,18.434952,176.0
20230417T1800,11.040245,11.440978,12.724335,76.0
20230417T1900,10.330245,10.390226,14.03624,3.0
20230417T2000,9.5602455,9.793058,17.102722,0.0
20230417T2100,8.920245,8.427383,19.983109,0.0
20230417T2200,7.8202453,7.771331,13.392487,0.0
20230417T2300,7.610245,8.311245,17.650116,0.0
20230418T0000,7.5502453,7.8625183,15.945404,0.0
20230418T0100,7.5902452,7.8625183,15.945404,0.0
20230418T0200,7.7202454,7.289444,20.224854,0.0
20230418T0300,7.9502454,5.937272,14.03624,0.0
20230418T0400,8.090245,6.87779,6.0090027,0.0
20230418T0500,8.220245,7.5942073,5.440323,2.0
20230418T0600,8.480246,8.473393,12.2647705,35.0
20230418T0700,9.300245,9.227524,20.55603,107.0
20230418T0800,9.870245,13.783817,49.23639,206.0
20230418T0900,10.460245,13.397612,59.300278,230.0
20230418T1000,11.250245,11.246759,50.194427,229.0
20230418T1100,12.080245,14.113652,52.25319,219.0
20230418T1200,13.050245,11.966954,43.781113,284.0
20230418T1300,13.840245,12.096214,36.528854,268.0
20230418T1400,14.630245,10.948973,43.66777,268.0
20230418T1500,15.660245,10.195057,47.862396,389.0
20230418T1600,15.760245,10.182337,44.999985,235.0
20230418T1700,15.040245,8.942214,40.100906,136.0
20230418T1800,13.680245,7.2,36.86989,68.0
20230418T1900,11.200245,7.8954163,43.15239,3.0
20230418T2000,10.120245,8.14587,44.999985,0.0
20230418T2100,8.650246,8.161764,48.576324,0.0
20230418T2200,7.750245,8.714677,51.70984,0.0
20230418T2300,7.150245,6.792466,57.994614,0.0
20230419T0000,7.000245,6.6087217,60.64225,0.0
20230419T0100,6.5602455,6.439876,63.43495,0.0
20230419T0200,6.4502454,4.6800003,67.380135,0.0
20230419T0300,7.210245,3.8268526,48.81407,0.0
20230419T0400,7.6802454,5.6002855,44.999985,0.0
20230419T0500,7.7202454,6.4096174,51.842773,4.0
20230419T0600,8.180245,4.8433046,41.987198,67.0
20230419T0700,9.490245,5.00128,30.256424,186.0
20230419T0800,10.670245,8.0899935,57.72435,281.0
20230419T0900,11.730246,8.854829,63.43495,359.0
20230419T1000,12.400246,6.4096174,51.842773,375.0
20230419T1100,12.750245,8.14587,44.999985,354.0
20230419T1200,13.040245,9.387651,32.47119,332.0
20230419T1300,13.490245,9.504273,24.623566,413.0
20230419T1400,13.380245,9.904906,19.093475,317.0
20230419T1500,13.090245,12.0694,17.35402,214.0
20230419T1600,13.070246,12.758432,16.389526,288.0
20230419T1700,12.5602455,11.090103,13.134018,157.0
20230419T1800,11.820246,10.163227,22.932098,68.0
20230419T1900,10.890245,9.686609,41.987198,3.0
20230419T2000,9.950245,10.144082,62.52556,0.0
20230419T2100,9.020246,8.427383,70.016884,0.0
20230419T2200,8.400246,5.315336,61.699234,0.0
20230419T2300,7.7802453,5.3517847,47.726303,0.0
20230420T0000,7.170245,6.193674,54.46232,0.0
20230420T0100,6.170245,4.829907,63.43495,0.0
20230420T0200,5.9702454,5.692099,55.304832,0.0
20230420T0300,5.2402453,5.315336,28.30075,0.0
20230420T0400,4.7402453,5.0142193,21.037506,0.0
20230420T0500,4.5002456,5.1544156,12.094757,4.0
20230420T0600,5.2002454,6.379216,16.389526,78.0
20230420T0700,5.790245,7.729527,27.75853,167.0
20230420T0800,6.3302455,8.669949,48.366455,256.0
20230420T0900,7.130245,9.339208,62.447174,379.0
20230420T1000,8.220245,7.928177,50.527527,416.0
20230420T1100,8.750245,9.021574,61.38954,533.0
20230420T1200,8.750245,8.891344,68.62937,599.0
20230420T1300,8.700245,6.130579,86.63353,440.0
20230420T1400,8.850245,3.2399998,89.99999,438.0
20230420T1500,9.280245,2.1897945,99.46232,495.0
20230420T1600,9.270246,2.3051248,141.34018,312.0
20230420T1700,9.020246,3.096837,144.46231,176.0
20230420T1800,8.500245,5.00128,120.25643,69.0
20230420T1900,7.7602453,6.9899354,101.88866,4.0
20230420T2000,6.690245,6.9899354,101.88866,0.0
20230420T2100,6.1002455,6.725354,105.5241,0.0
20230420T2200,4.920245,9.085988,123.69006,0.0
20230420T2300,4.8002453,9.449572,130.36453,0.0
20230421T0000,4.2102456,6.3690495,132.70938,0.0
20230421T0100,3.5002456,6.638072,130.60129,0.0
20230421T0200,2.9802456,5.95906,115.01689,0.0
20230421T0300,2.6302452,5.154415,114.77514,0.0
20230421T0400,2.8102455,5.154415,114.77514,0.0
20230421T0500,2.8402452,5.495161,121.6075,6.0
20230421T0600,4.0002456,4.829907,116.56505,93.0
20230421T0700,5.730245,4.5536795,108.434944,233.0
20230421T0800,7.4502454,5.0911684,98.1301,393.0
20230421T0900,8.690246,5.1544156,102.09476,595.0
20230421T1000,10.350245,3.096837,125.537674,695.0
20230421T1100,11.330245,7.42159,165.96376,778.0
20230421T1200,12.220245,12.429127,190.00798,821.0
20230421T1300,12.900246,11.177405,194.93143,709.0
20230421T1400,12.630245,9.746631,175.76361,422.0
20230421T1500,12.700245,7.2805495,188.53076,383.0
20230421T1600,13.300245,5.6920996,161.56505,273.0
20230421T1700,12.990245,4.5820518,135.0,139.0
20230421T1800,11.510245,5.6233797,140.19443,55.0
20230421T1900,10.870245,5.8603754,137.48955,3.0
20230421T2000,10.140245,4.1046314,142.12502,0.0
20230421T2100,9.800245,4.3349743,138.36646,0.0
