Timestamp,Temperature_Residual,Wind_Speed_Residual,Radiation_Residual
2020-01-03 22:00:00,-10.354679802955665,0.017104542966612346,0.0
2020-01-03 23:00:00,-10.547837985769021,0.4252490421455941,0.0
2020-01-04 00:00:00,-10.656978653530379,0.07507389162561573,0.0
2020-01-04 01:00:00,-9.599781061850027,-0.560224411603722,0.0
2020-01-04 02:00:00,-8.978927203065133,-0.3362287903667214,0.0
2020-01-04 03:00:00,-9.372523262178435,0.163897099069513,0.0
2020-01-04 04:00:00,-8.339518336070059,-0.7436343732895456,-0.3404488232074439
2020-01-04 05:00:00,-9.046141215106731,0.0561193212917348,-16.430760810071156
2020-01-04 06:00:00,-10.039901477832512,-0.5819430760810071,-74.78817733990148
2020-01-04 07:00:00,-11.175807334428022,0.02833607006020822,-175.8839627805145
2020-01-04 08:00:00,-11.220525451559935,-0.03576354679802973,-253.99014778325125
2020-01-04 09:00:00,-11.010563765736181,-0.30442802408319647,-279.03886152162016
2020-01-04 10:00:00,-10.688888888888886,-0.5808483853311439,-256.0930487137383
2020-01-04 11:00:00,-10.171592775041052,-0.7481061850027366,-244.8730158730159
2020-01-04 12:00:00,-9.552654625068417,-1.787432950191571,-229.04707170224412
2020-01-04 13:00:00,-9.231636562671044,-1.7496332785987956,-288.0574712643678
2020-01-04 14:00:00,-8.822988505747126,-2.0661193212917355,-249.9272030651341
2020-01-04 15:00:00,-8.324083196496986,-2.6696278051450464,-229.13081554460865
2020-01-04 16:00:00,-7.873399014778327,-2.350864805692392,-189.99671592775042
2020-01-04 17:00:00,-9.406294471811712,-0.6025396825396827,-103.32567049808429
2020-01-04 18:00:00,-8.681663929939791,-0.31464148877942,-32.476190476190474
2020-01-04 19:00:00,-9.257525998905308,-0.14542966611932107,-2.839080459770115
2020-01-04 20:00:00,-8.218445539135192,-0.28123152709359633,0.0
2020-01-04 21:00:00,-9.194526546250685,-0.13111658456486053,0.0
2020-01-04 22:00:00,-8.554679802955665,-0.03289545703338792,0.0
2020-01-04 23:00:00,-8.74783798576902,-0.194750957854406,0.0
2020-01-05 00:00:00,-8.256978653530378,0.2950738916256159,0.0
2020-01-05 01:00:00,-9.799781061850027,0.42977558839627816,0.0
2020-01-05 02:00:00,-10.278927203065134,0.11377120963327858,0.0
2020-01-05 03:00:00,-9.372523262178435,-0.6461029009304871,0.0
2020-01-05 04:00:00,-8.939518336070059,0.23636562671045436,-0.3404488232074439
